ann_id	change_type	probintzia	prem_id	premise	hypothesis	label
g7	dialectal	gipuzkoa	prem178	Bide luzea in du Urtxintxa eskolak jendiai balioak erakusten hezkuntza ez-formalian.	Urtxintxa Eskolak hezkuntza ez-formaleko ikastaro ez-presentzialak eskaintzen ditu.	1
g7	dialectal	gipuzkoa	prem178	Bide luzea in du Urtxintxa eskolak jendiai balioak erakusten hezkuntza ez-formalian.	Urtxintxa Eskolak urte asko daramatza hezkuntza ez-formaleko ikastaroetan balioak irakasten.	0
g7	dialectal	gipuzkoa	prem178	Bide luzea in du Urtxintxa eskolak jendiai balioak erakusten hezkuntza ez-formalian.	Urtxintxa Eskolak esperientzia eskasa dauka hezkuntza ez-formalean.	2
g6	dialectal	gipuzkoa	prem179	Ondoren lokal batzuk okupatzen saiatu zian, mon etzuten aurrea in.	Lokalak okupatu gabe gelditu ziren, egindako ahaleginak gorabehera.	0
g6	dialectal	gipuzkoa	prem179	Ondoren lokal batzuk okupatzen saiatu zian, mon etzuten aurrea in.	Hainbat lokal okupatzeko egindako ahaleginak oso arrakastatsuak izan ziren.	2
g6	dialectal	gipuzkoa	prem179	Ondoren lokal batzuk okupatzen saiatu zian, mon etzuten aurrea in.	Lokalak okupatzeko saiakeretan batez ere gazteek hartu zuten parte.	1
s1	dialectal	bizkaia	prem180	Antzerkidxen tradiziñu horizontala da.	Antzerkietan partaide guztiek dute garrantzia bera.	0
s1	dialectal	bizkaia	prem180	Antzerkidxen tradiziñu horizontala da.	Antzerkiak tradizio luzea du.	1
s1	dialectal	bizkaia	prem180	Antzerkidxen tradiziñu horizontala da.	Antzerkiaren tradizioa bertikala edo hierarkikoa da.	2
s1	dialectal	bizkaia	prem181	Kale horretan grua bat imintzeko grua mugikor bategaz da kamioi bategaz eñ bierreko lanatarako itxiko da zirkulaziñue.	Kale horretan zirkulazioa hobetzeko obrak egingo dira.	1
s2	noka	gipuzkoa	prem181	Kale hortan grua bat jartzeko grua mobil batekin ta kamioi batekin in beharreko lanetako itxiko diñe zirkulazioa.	Kale horretan zirkulazioa hobetzeko obrak egingo dira.	1
s2	noka	gipuzkoa	prem181	Kale hortan grua bat jartzeko grua mobil batekin ta kamioi batekin in beharreko lanetako itxiko diñe zirkulazioa.	Kale horretako trafikoa eten egingo da garabi mugikorra jarri ahal izateko.	0
s1	dialectal	bizkaia	prem181	Kale horretan grua bat imintzeko grua mugikor bategaz da kamioi bategaz eñ bierreko lanatarako itxiko da zirkulaziñue.	Kale horretako trafikoa eten egingo da garabi mugikorra jarri ahal izateko.	0
s3	dialectal	bizkaia	prem181	Hor kalin grua bat ipintxeko mobiuten dan grua bateaz eta kamioi bateaz, kali itxikora trafikuai enbirdizen biharrak etxeko.	Kale horretan zirkulazioa hobetzeko obrak egingo dira.	1
s2	toka	gipuzkoa	prem181	Kale hortan grua bat jartzeko grua mobil batekin ta kamioi batekin in beharreko lanetako itxiko die zirkulazioa.	Kale horretan zirkulazioa hobetzeko obrak egingo dira.	1
s2	toka	gipuzkoa	prem181	Kale hortan grua bat jartzeko grua mobil batekin ta kamioi batekin in beharreko lanetako itxiko die zirkulazioa.	Garabia ipintzeko lanek iraun bitartean, kale horretan autoak etengabe pasatzen ibiliko dira.	2
s3	dialectal	bizkaia	prem181	Hor kalin grua bat ipintxeko mobiuten dan grua bateaz eta kamioi bateaz, kali itxikora trafikuai enbirdizen biharrak etxeko.	Garabia ipintzeko lanek iraun bitartean, kale horretan autoak etengabe pasatzen ibiliko dira.	2
s1	dialectal	bizkaia	prem181	Kale horretan grua bat imintzeko grua mugikor bategaz da kamioi bategaz eñ bierreko lanatarako itxiko da zirkulaziñue.	Garabia ipintzeko lanek iraun bitartean, kale horretan autoak etengabe pasatzen ibiliko dira.	2
s2	noka	gipuzkoa	prem181	Kale hortan grua bat jartzeko grua mobil batekin ta kamioi batekin in beharreko lanetako itxiko diñe zirkulazioa.	Garabia ipintzeko lanek iraun bitartean, kale horretan autoak etengabe pasatzen ibiliko dira.	2
s3	dialectal	bizkaia	prem181	Hor kalin grua bat ipintxeko mobiuten dan grua bateaz eta kamioi bateaz, kali itxikora trafikuai enbirdizen biharrak etxeko.	Kale horretako trafikoa eten egingo da garabi mugikorra jarri ahal izateko.	0
s2	toka	gipuzkoa	prem181	Kale hortan grua bat jartzeko grua mobil batekin ta kamioi batekin in beharreko lanetako itxiko die zirkulazioa.	Kale horretako trafikoa eten egingo da garabi mugikorra jarri ahal izateko.	0
g6	dialectal	gipuzkoa	prem182	Ikasitako begikin ikusten deu mundua.	Guztiok dugu errealitateari buruzko ikuspuntu bat.	1
g6	dialectal	gipuzkoa	prem182	Ikasitako begikin ikusten deu mundua.	Gure iritziak ezin dira baldintzatu.	2
g6	dialectal	gipuzkoa	prem182	Ikasitako begikin ikusten deu mundua.	Gure ikuspegia ez da jaiotzetikoa, ikasi egiten dugu.	0
g3	dialectal	gipuzkoa	prem183	Urritik ekaiñea, ikastaro laburretan apuntatzeko aukera dago Urtxintxa Eskolan.	Urtxintxa eskolan iraupen desberdineko formakuntzak egin daitezke urte sasoiaren arabera.	1
g3	dialectal	gipuzkoa	prem183	Urritik ekaiñea, ikastaro laburretan apuntatzeko aukera dago Urtxintxa Eskolan.	Urtxintxa eskolak ikastaro luzeak baino ez ditu eskaintzen urritik ekainera.	2
g3	dialectal	gipuzkoa	prem183	Urritik ekaiñea, ikastaro laburretan apuntatzeko aukera dago Urtxintxa Eskolan.	Urritik ekainera, Urtxintxa Eskolak ikastaro motzak eskaintzen ditu.	0
g3	berridazketa	gipuzkoa	prem184	EGA prestatzeko aukerak badaude sarean	EGA azterketa soilik aurrez-aurreko klaseetan prestatu daiteke.	2
g3	berridazketa	gipuzkoa	prem184	EGA prestatzeko aukerak badaude sarean	EGA modalitate ez-presentzialean prestatu daiteke.	0
g3	berridazketa	gipuzkoa	prem184	EGA prestatzeko aukerak badaude sarean	EGA azterketa prestatzeko gogor egin behar da lan.	1
s3	dialectal	bizkaia	prem185	Arriaga antzokixan Macbeth, Shakespearen lan klasikun bertsiñoi, estreñako dabe febrerun 7xan.	Otsailaren 7an ikuslegoak ezingo du Macbeth ikusi Arriaga antzokian.	2
s3	dialectal	bizkaia	prem185	Arriaga antzokixan Macbeth, Shakespearen lan klasikun bertsiñoi, estreñako dabe febrerun 7xan.	Arriaga antzokian estreinatuko den antzezlana Macbeth-en moldaketa guztiz modernoa da.	1
s3	dialectal	bizkaia	prem185	Arriaga antzokixan Macbeth, Shakespearen lan klasikun bertsiñoi, estreñako dabe febrerun 7xan.	Arriaga antzokian otsailaren 7an, Shakespeareren lan baten bertsio bat antzeztuko da, Macbeth, hain zuzen ere.	0
g1	dialectal	bizkaia	prem186	Marijuli kriston persona bizia zan, goxoa, hurbila, arduratsua, maitakorra.	Marijuli herriko emakume nagusi bat zen.	1
g1	dialectal	bizkaia	prem186	Marijuli kriston persona bizia zan, goxoa, hurbila, arduratsua, maitakorra.	Marijuli pertsona bizigabea, zatarra, arduragabea, hotza eta desatsegina zen.	2
g1	dialectal	bizkaia	prem186	Marijuli kriston persona bizia zan, goxoa, hurbila, arduratsua, maitakorra.	Marijulik bizitasun handia zuen eta jendearekin oso atsegina eta gertukoa zen.	0
g2	dialectal	bizkaia	prem187	Berrizabal 2008ko martzun atxilotu ben 18/98 makrosumaixuatxik eta 12 urteko kartzela zigorra ipini tzan Auzitegi Nazionalak	Berrizabal 2008an atxilotu zuten, eta 18/98 makrosumarioren epaiketa iritsi bitartean behin-behineko espetxeratzea ezarri zioten.	1
g2	dialectal	bizkaia	prem187	Berrizabal 2008ko martzun atxilotu ben 18/98 makrosumaixuatxik eta 12 urteko kartzela zigorra ipini tzan Auzitegi Nazionalak	2008an 19/98 makrosumarioagatik atxilotua izan eta gero, Auzitegi Nazionalak erabaki zuen Berrizabal erruduna zela eta 12 urtez espetxeratuta egon beharko zuela.	0
g2	dialectal	bizkaia	prem187	Berrizabal 2008ko martzun atxilotu ben 18/98 makrosumaixuatxik eta 12 urteko kartzela zigorra ipini tzan Auzitegi Nazionalak	Berrizabal 19/98 makrosumarioagatik atxilotu zuten 2008ko martxoan, baina epaitzerakoan, Auzitegi Nazionalak akusatua errugabe deklaratu eta karguetatik libre utzi zuen.	2
g7	dialectal	gipuzkoa	prem188	Oain dela gutxi jun da Peru izotz jauregiko klase batea.	Peruk duela gutxi izotz gaineko pista batean egon da.	0
g7	dialectal	gipuzkoa	prem188	Oain dela gutxi jun da Peru izotz jauregiko klase batea.	Peru ez da sekula egon izotz gaineko pista batean.	2
g7	dialectal	gipuzkoa	prem188	Oain dela gutxi jun da Peru izotz jauregiko klase batea.	Peru izotz-gaineko patinaje klase batean egon da.	1
g1	dialectal	bizkaia	prem189	Nagusiaren etxeko ohe txiker baten amaitu eben laurek.	Kalean amaitu zuten laurek.	2
g1	dialectal	bizkaia	prem189	Nagusiaren etxeko ohe txiker baten amaitu eben laurek.	Laurak euren buruzagiaren etxera joan ziren.	0
g1	dialectal	bizkaia	prem189	Nagusiaren etxeko ohe txiker baten amaitu eben laurek.	Nagusiaren etxean ohe txiki bat baino ez dago libre.	1
g5	dialectal	gipuzkoa	prem190	Peru Kutxak antolatutako ingles udalekua jute a goizetan.	Udan, Peruk goizak etxean pasatzen ditu.	2
g5	dialectal	gipuzkoa	prem190	Peru Kutxak antolatutako ingles udalekua jute a goizetan.	Udan udalekuak antolatzen dira haur eta gazteentzako.	1
g5	dialectal	gipuzkoa	prem190	Peru Kutxak antolatutako ingles udalekua jute a goizetan.	Goizero, Peru udalekuetara doa ingelesera ikastera.	0
s2	dialectal	gipuzkoa	prem191	Herri guztik due erabakitzeko eskubidea.	Herri banaka batzuei dagokie erabakitzeko eskubidea.	2
s2	dialectal	gipuzkoa	prem191	Herri guztik due erabakitzeko eskubidea.	Herrialde batzuen konstituzioan erabakitzeko eskubidea aitortzen da.	1
s2	toka	gipuzkoa	prem191	Herri guztik die erabakitzeko eskubidea.	Herrialde batzuen konstituzioan erabakitzeko eskubidea aitortzen da.	1
s2	dialectal	gipuzkoa	prem191	Herri guztik due erabakitzeko eskubidea.	Edozein herrialdek izan behar du erabakitzeko aukera.	0
s2	toka	gipuzkoa	prem191	Herri guztik die erabakitzeko eskubidea.	Herri banaka batzuei dagokie erabakitzeko eskubidea.	2
s2	toka	gipuzkoa	prem191	Herri guztik die erabakitzeko eskubidea.	Edozein herrialdek izan behar du erabakitzeko aukera.	0
s2	noka	gipuzkoa	prem191	Herri guztik diñe erabakitzeko eskubidea.	Edozein herrialdek izan behar du erabakitzeko aukera.	0
s2	noka	gipuzkoa	prem191	Herri guztik diñe erabakitzeko eskubidea.	Herri banaka batzuei dagokie erabakitzeko eskubidea.	2
s2	noka	gipuzkoa	prem191	Herri guztik diñe erabakitzeko eskubidea.	Herrialde batzuen konstituzioan erabakitzeko eskubidea aitortzen da.	1
g5	dialectal	gipuzkoa	prem192	Aurreko lanbaten hasi zian Santutxuko festak AEK euskaltegiko ta Gaztedi Dantzari Taldeko kiden pregoiakin.	Aurreko larunbatean, Santutxun giro atsegina zegoen jaien hasiera zela eta.	1
g5	dialectal	gipuzkoa	prem192	Aurreko lanbaten hasi zian Santutxuko festak AEK euskaltegiko ta Gaztedi Dantzari Taldeko kiden pregoiakin.	Joan den larunbatean, Santutxuko jaiak hasi ziren, AEK euskaltegiko eta Gaztedi Dantzari Taldeko kideek pregoilari izateari uko egin bazioten ere.	2
g5	dialectal	gipuzkoa	prem192	Aurreko lanbaten hasi zian Santutxuko festak AEK euskaltegiko ta Gaztedi Dantzari Taldeko kiden pregoiakin.	Aurreko larunbatean, Santutxuko jaiak hasi ziren AEK euskaltegiko eta Gaztedi Dantzari Taldeko pregoilarien eskutik.	0
g7	dialectal	gipuzkoa	prem193	Markina Elkartegiya industriakin zerikusia dun enpresa zentro bat da.	Markina Elkartegian industria erloko enpresa ertainak biltzen dira.	1
g7	dialectal	gipuzkoa	prem193	Markina Elkartegiya industriakin zerikusia dun enpresa zentro bat da.	Markina Elkartegian biltzen diren enpresa gehienak bigarren-sektorekoak dira.	0
g7	dialectal	gipuzkoa	prem193	Markina Elkartegiya industriakin zerikusia dun enpresa zentro bat da.	Markina Elkartegian biltzen diren enpresak lehen sektorekoak dira, hau da, nekazaritza eta abeltzaintzan dihardute.	2
g4	dialectal	nafarroa	prem194	Duela hiru aste ikusi nun azkenengoz	Badira hiru aste ez dudala ikusi.	0
g4	dialectal	nafarroa	prem194	Duela hiru aste ikusi nun azkenengoz	Hiru aste barru ikusiko dut lehenengo aldiz.	2
g4	dialectal	nafarroa	prem194	Duela hiru aste ikusi nun azkenengoz	Badira hiru aste kalera irten nintzela.	1
g2	dialectal	bizkaia	prem195	Gernika Alkartegixe enpresa zentro bat a, sortu barri dizen enpresa-proiektuk eta hedapen-prozesun dazen enpresak hartzeko sortutaku	Gernika Elkartegiak enpresa-proiektu berriak eta hedatzen ari diren enpresak suntsitzeko balio du.	2
g2	dialectal	bizkaia	prem195	Gernika Alkartegixe enpresa zentro bat a, sortu barri dizen enpresa-proiektuk eta hedapen-prozesun dazen enpresak hartzeko sortutaku	Gernika Elkartegiaren helburua da duela gutxi sortu diren edo hedapen-prozesuan dauden enpresak biltzea.	0
g2	dialectal	bizkaia	prem195	Gernika Alkartegixe enpresa zentro bat a, sortu barri dizen enpresa-proiektuk eta hedapen-prozesun dazen enpresak hartzeko sortutaku	Gernika Elkartegia oso handia da eta sortu berri diren enpresa ugari biltzen dira.	1
g7	dialectal	gipuzkoa	prem196	Ahal degu esan lan kurioso bat dakala: munduko ibiltaria.	Mundutik bidaiatzea ofizio izatea ez-ohikoa da.	0
g7	dialectal	gipuzkoa	prem196	Ahal degu esan lan kurioso bat dakala: munduko ibiltaria.	Dirua irabazteko lan egin behar da.	1
g7	dialectal	gipuzkoa	prem196	Ahal degu esan lan kurioso bat dakala: munduko ibiltaria.	Bere lana etxetik mugitu barik burutzen du.	2
g6	dialectal	gipuzkoa	prem197	Chicagotik Los Angeleseko bueloa bi ordu beranduago iritsi zan.	Chicagotik Los Angelesera hiru orduero hegaldi bat ateratzen da.	1
g6	dialectal	gipuzkoa	prem197	Chicagotik Los Angeleseko bueloa bi ordu beranduago iritsi zan.	Chicagotik Los Angelesera zihoan hegazkina berandu iritsi zen.	0
g6	dialectal	gipuzkoa	prem197	Chicagotik Los Angeleseko bueloa bi ordu beranduago iritsi zan.	Chicagotik Los Angeleserako hegaldiak bere iritsiera bi orduz aurreratu zuen.	2
g5	dialectal	gipuzkoa	prem198	Jack London paajetan piraguan ibaiak ta Alaskako lago ikusgarritan ibili ta geo, laun haundi bat etorri zitzaiten ospitalea bixitan, atzo.	Atzo, Kaliforniatik eta Alaskatik bidaiatzen ibili zen lagun batek bisita egin zidan ospitalean.	0
g5	dialectal	gipuzkoa	prem198	Jack London paajetan piraguan ibaiak ta Alaskako lago ikusgarritan ibili ta geo, laun haundi bat etorri zitzaiten ospitalea bixitan, atzo.	Atzo ni bakarrik egon nintzen erietxean.	2
g5	dialectal	gipuzkoa	prem198	Jack London paajetan piraguan ibaiak ta Alaskako lago ikusgarritan ibili ta geo, laun haundi bat etorri zitzaiten ospitalea bixitan, atzo.	Atzo erietxean bisitatu ninduen lagun mina txiki-txikitatik ezagutzen dut.	1
g6	dialectal	gipuzkoa	prem199	Lau urtaotako lau denboaldi luze izan ditugu Paradisu zineman.	Paradisu zineman komentatu ditugun lau denboraldiak iraupen luzekoak dira.	0
g6	dialectal	gipuzkoa	prem199	Lau urtaotako lau denboaldi luze izan ditugu Paradisu zineman.	Paradisu zineman komentatutako denboraldiek luze-labur aldakorra dute.	1
g6	dialectal	gipuzkoa	prem199	Lau urtaotako lau denboaldi luze izan ditugu Paradisu zineman.	Paradisu zineman lau urtarotako lau denboraldi laburrez aritu gara.	2
s3	dialectal	bizkaia	prem200	Holaik, Euskal Herriko umik eta gaztik ziniaz gozatzeko aukeri daukebe euren hizkuntzan, euskaraz, erderazko bertsiñoik estreñaten dizen bertan momentun.	Euskal Herrian batzuetan filmak ingelesez ere gozatu daitezke estreinalditik.	1
s3	dialectal	bizkaia	prem200	Holaik, Euskal Herriko umik eta gaztik ziniaz gozatzeko aukeri daukebe euren hizkuntzan, euskaraz, erderazko bertsiñoik estreñaten dizen bertan momentun.	Modu honetan, Euskal Herriko haur eta gazteek filmak gazteleraz ikusi ahalko dituzte estreinalditik, baina euskaraz ikusteko luzaroan itxaron beharko dute.	2
s3	dialectal	bizkaia	prem200	Holaik, Euskal Herriko umik eta gaztik ziniaz gozatzeko aukeri daukebe euren hizkuntzan, euskaraz, erderazko bertsiñoik estreñaten dizen bertan momentun.	Euskarazko eta gaztelerazko bertsioak aldi berean kaleratuko direnez, Euskal Herriko haur eta gazteek hasieratik gozatu ahalko dute zinemaz euskaraz.	0
g2	dialectal	bizkaia	prem201	"Santutxuko Gazte Asanbladak kapitalismo ""zapaltzaillin aurrin"" ekimen bi antolatu txuz ongo astin"	Santutxuko Gazte Asanbladan astero ekintzak antolatzen dira.	1
g2	dialectal	bizkaia	prem201	"Santutxuko Gazte Asanbladak kapitalismo ""zapaltzaillin aurrin"" ekimen bi antolatu txuz ongo astin"	Santutxuko Gazte Asanbladak kapitalismoaren opresioaren kontrako ekintzak antolatzen ditu.	0
g2	dialectal	bizkaia	prem201	"Santutxuko Gazte Asanbladak kapitalismo ""zapaltzaillin aurrin"" ekimen bi antolatu txuz ongo astin"	Aste honetan, Santutxuko Gazte Asanbladaren eskutik bi ekintza antolatu dira kapitalismoaren alderdi askatzailea defendatzeko.	2
g7	dialectal	gipuzkoa	prem202	Aurtengo zorionetako opariyak espeziala izan ber zun: aman bizitzan argazki-kolekzio bat ta merienda sorpresa.	Urte honetako urtebetetze-oparia bestelakoa izan zedin, amari ezusteko merienda bat prestatu eta argazkien bilduma bat oparitu genion.	0
g7	dialectal	gipuzkoa	prem202	Aurtengo zorionetako opariyak espeziala izan ber zun: aman bizitzan argazki-kolekzio bat ta merienda sorpresa.	Amaren aurtengo urtebetetze oparia guztiz arrunta izan behar zuen, hori dela eta argazkien bilduma bat baino ez diogu oparitu.	2
g7	dialectal	gipuzkoa	prem202	Aurtengo zorionetako opariyak espeziala izan ber zun: aman bizitzan argazki-kolekzio bat ta merienda sorpresa.	Amaren aurtengo urtebetetzea berezia izan zedin, familia osoa elkartu gara meriendatzeko.	1
g4	dialectal	nafarroa	prem203	Gañea bizipoza emateu aristokrazian bazeola bat euskara maite ta erabili izan zedin urratsan eman zituena	Aristokrata guztiek euskara gorrotatzen zuten, horregatik euskararen erabilera murrizteko urratsak eman zituzten.	2
g4	dialectal	nafarroa	prem203	Gañea bizipoza emateu aristokrazian bazeola bat euskara maite ta erabili izan zedin urratsan eman zituena	Aristokrataren batek euskararen erabilera bultzatzeko esfortzuak egin zituen hizkuntza atsegin zuelako, eta hori alaigarria da.	0
g4	dialectal	nafarroa	prem203	Gañea bizipoza emateu aristokrazian bazeola bat euskara maite ta erabili izan zedin urratsan eman zituena	Aristokraziaren artean baten batek euskal hizkuntzalaritzan ziharduen, eta horrek poztasuna ematen du.	1
g2	dialectal	bizkaia	prem204	Euskaldunok hartzaile pasibuai euskeraz etxe tzauenin, eta ordun bakarrik, emongo tzau buelti erabileriai	Haurrak aurrean daudenean, euskaldunok hartzaile pasiboekin maizago hitz egiten dugu euskaraz.	1
g2	dialectal	bizkaia	prem204	Euskaldunok hartzaile pasibuai euskeraz etxe tzauenin, eta ordun bakarrik, emongo tzau buelti erabileriai	Euskararen erabilera handitzeko euskaldunok hartzaile pasiboei euskaraz hitz egin behar diegu.	0
g2	dialectal	bizkaia	prem204	Euskaldunok hartzaile pasibuai euskeraz etxe tzauenin, eta ordun bakarrik, emongo tzau buelti erabileriai	Euskararen erabilera iraultzeko euskaldunok hartzaile pasiboei erdaraz hitz egiten behar diegu.	2
g8	toka	gipuzkoa	prem205	Mikel Antzak 2012an argitaratu dun eleberria dek Atzerri; autofikzioa omen dek eleberriaren muina.	Mikel Antzaren Atzerri eleberria 2012 argitaratu zen, eta geroztik arrakasta handia izan du euskal irakurleen artean.	1
g8	toka	gipuzkoa	prem205	Mikel Antzak 2012an argitaratu dun eleberria dek Atzerri; autofikzioa omen dek eleberriaren muina.	2012an, Mikel Antzak Atzerri argitaratu du, hots, bere bizipenak biltzen dituen liburu autobiografikoa.	2
s4	dialectal	gipuzkoa	prem205	Mikel Antzak 2012n argitaratu dun nobela da Atzerri; autofikzioa men da eleberriyan muña.	Mikel Antzaren Atzerri eleberria 2012 argitaratu zen, eta geroztik arrakasta handia izan du euskal irakurleen artean.	1
s4	dialectal	gipuzkoa	prem205	Mikel Antzak 2012n argitaratu dun nobela da Atzerri; autofikzioa men da eleberriyan muña.	2012an, Mikel Antzak Atzerri argitaratu du, hots, bere bizipenak biltzen dituen liburu autobiografikoa.	2
s4	dialectal	gipuzkoa	prem205	Mikel Antzak 2012n argitaratu dun nobela da Atzerri; autofikzioa men da eleberriyan muña.	Mikel Antzak Atzerri nobela idatzi zuen, eta diotenez nobelaren ardatza bere bizipenen eta fikzioaren arteko nahasketa da.	0
g8	toka	gipuzkoa	prem205	Mikel Antzak 2012an argitaratu dun eleberria dek Atzerri; autofikzioa omen dek eleberriaren muina.	Mikel Antzak Atzerri nobela idatzi zuen, eta diotenez nobelaren ardatza bere bizipenen eta fikzioaren arteko nahasketa da.	0
g1	dialectal	bizkaia	prem206	Amaitu danean txaloka hasi naz len aldiz nire bizitzan	Amaitu denean, betiko legez, geldi-geldi geratu naiz.	2
g1	dialectal	bizkaia	prem206	Amaitu danean txaloka hasi naz len aldiz nire bizitzan	Nire amaierako erreakzioak oso ohikoak dira.	1
g1	dialectal	bizkaia	prem206	Amaitu danean txaloka hasi naz len aldiz nire bizitzan	Amaitzean, atsegin izan dudala adierazi dut.	0
g8	toka	gipuzkoa	prem207	Ekintzailetzarako eta coworking areto bat ere bazekak, enpresa-proiektu bat abiyan jartzeko behar deken azpiegitura guztiyakin.	Enpresen arteko elkarlana bultzatzeko eta enpresa berrien sorkuntza bultzatzeko behar diren azpiegiturak ditu.	0
g1	dialectal	bizkaia	prem207	Ekintzailetzarako eta coworking aretoa be badau, enpresa-proiektu bat abian jartzeko behar dan azpiegitura guztiagaz.	Enpresen arteko elkarlana bultzatzeko eta enpresa berrien sorkuntza bultzatzeko behar diren azpiegiturak ditu.	0
g1	dialectal	bizkaia	prem207	Ekintzailetzarako eta coworking aretoa be badau, enpresa-proiektu bat abian jartzeko behar dan azpiegitura guztiagaz.	Nahiz eta ekintzailetzarako eta coworkinetako areto bat dituen, dituen azpiegiturak eskasegiak dira enpresa-proiektu bat martxan jartzeko.	2
g8	toka	gipuzkoa	prem207	Ekintzailetzarako eta coworking areto bat ere bazekak, enpresa-proiektu bat abiyan jartzeko behar deken azpiegitura guztiyakin.	Nahiz eta ekintzailetzarako eta coworkinetako areto bat dituen, dituen azpiegiturak eskasegiak dira enpresa-proiektu bat martxan jartzeko.	2
g8	toka	gipuzkoa	prem207	Ekintzailetzarako eta coworking areto bat ere bazekak, enpresa-proiektu bat abiyan jartzeko behar deken azpiegitura guztiyakin.	Enpresa-proiektu bat martxan jartzeko beharrezkoak diren oinarrizko azpiegiturak enpresaren beharren araberakoak dira.	1
g1	dialectal	bizkaia	prem207	Ekintzailetzarako eta coworking aretoa be badau, enpresa-proiektu bat abian jartzeko behar dan azpiegitura guztiagaz.	Enpresa-proiektu bat martxan jartzeko beharrezkoak diren oinarrizko azpiegiturak enpresaren beharren araberakoak dira.	1
